,price,speed,hd,ram,screen,cd,multi,premium,ads,trend,,alt_cd,alt_multi,alt_prem
3053,1890,50,214,4,14,no,no,yes,267,15,,0,0,1
3054,1990,25,426,8,14,yes,no,yes,267,15,,1,0,1
3055,1295,33,212,4,14,no,no,yes,267,15,,0,0,1
3056,2479,66,212,4,15,no,no,no,267,15,,0,0,0
3057,1644,33,107,2,14,no,no,yes,267,15,,0,0,1
3058,2845,66,424,8,17,yes,no,yes,267,15,,1,0,1
3059,2094,50,212,8,14,yes,yes,yes,267,15,,1,1,1
3060,2889,33,340,4,17,no,no,no,267,15,,0,0,0
3061,2020,25,528,8,14,yes,no,yes,267,15,,1,0,1
3062,1995,66,214,4,14,no,no,yes,267,15,,0,0,1
3063,2355,66,340,8,15,yes,no,yes,267,15,,1,0,1
3064,2219,33,340,4,14,no,no,no,267,15,,0,0,0
3065,3145,66,424,16,17,yes,no,yes,267,15,,1,0,1
3066,2775,66,420,16,15,yes,no,yes,267,15,,1,0,1
3067,2120,33,528,8,14,yes,no,yes,267,15,,1,0,1
3068,1790,33,214,4,14,no,no,yes,267,15,,0,0,1
3069,1829,33,212,4,14,no,no,no,267,15,,0,0,0
3070,1495,25,340,8,14,no,no,yes,267,15,,0,0,1
3071,2290,50,426,8,14,yes,no,yes,267,15,,1,0,1
3072,1794,33,212,4,14,yes,yes,yes,267,15,,1,1,1
3073,3019,66,340,8,15,no,no,no,267,15,,0,0,0
3074,1894,50,420,4,15,yes,no,yes,267,15,,1,0,1
3075,1299,33,212,4,14,no,no,yes,267,15,,0,0,1
3076,2544,25,528,16,14,yes,no,yes,267,15,,1,0,1
3077,2699,66,470,8,15,yes,no,yes,267,15,,1,0,1
3078,2244,33,426,8,14,yes,no,yes,267,15,,1,0,1
3079,1725,33,212,4,15,no,no,yes,267,15,,0,0,1
3080,2094,50,214,4,14,yes,yes,yes,267,15,,1,1,1
3081,1195,25,107,2,14,no,no,yes,267,15,,0,0,1
3082,1744,25,214,4,14,no,no,yes,267,15,,0,0,1
3083,2390,50,420,8,15,yes,yes,yes,267,15,,1,1,1
3084,1295,33,107,2,14,no,no,yes,267,15,,0,0,1
3085,1690,33,214,4,14,no,no,yes,267,15,,0,0,1
3086,1744,33,214,4,14,no,no,yes,267,15,,0,0,1
3087,2195,50,426,8,14,yes,no,yes,267,15,,1,0,1
3088,1795,50,212,8,14,no,no,yes,267,15,,0,0,1
3089,1195,25,214,4,14,no,no,yes,267,15,,0,0,1
3090,1844,33,214,4,14,no,no,yes,267,15,,0,0,1
3091,2904,66,340,8,17,yes,no,yes,267,15,,1,0,1
3092,2144,33,426,8,14,yes,no,yes,267,15,,1,0,1
3093,2544,33,528,16,14,yes,no,yes,267,15,,1,0,1
3094,2569,50,340,8,14,no,no,no,267,15,,0,0,0
3095,1794,50,107,2,14,yes,yes,yes,267,15,,1,1,1
3096,2819,50,340,8,15,no,no,no,267,15,,0,0,0
3097,2795,66,424,16,15,yes,no,yes,267,15,,1,0,1
3098,2849,66,527,16,15,yes,no,yes,307,16,,1,0,1
3099,1644,33,107,2,14,no,no,yes,307,16,,0,0,1
3100,1799,33,170,4,14,yes,yes,yes,307,16,,1,1,1
3101,1944,66,214,4,14,no,no,yes,307,16,,0,0,1
3102,2690,100,426,8,14,yes,no,yes,307,16,,1,0,1
3103,2399,66,212,4,15,no,no,no,307,16,,0,0,0
3104,3090,100,528,16,15,yes,no,yes,307,16,,1,0,1
3105,2989,66,424,8,14,no,no,no,307,16,,0,0,0
3106,1944,50,214,4,14,no,no,yes,307,16,,0,0,1
3107,2890,75,528,16,15,yes,no,yes,307,16,,1,0,1
3108,2144,33,426,8,14,yes,no,yes,307,16,,1,0,1
3109,2869,66,340,8,14,no,no,no,307,16,,0,0,0
3110,1395,33,107,2,14,no,no,yes,307,16,,0,0,1
3111,1299,33,212,4,14,no,no,yes,307,16,,0,0,1
3112,2094,75,107,2,14,yes,yes,yes,307,16,,1,1,1
3113,3089,66,424,8,14,no,no,no,307,16,,0,0,0
3114,1995,75,214,4,14,no,no,yes,307,16,,0,0,1
3115,2970,66,420,16,15,yes,yes,yes,307,16,,1,1,1
3116,1999,33,527,8,14,yes,no,yes,307,16,,1,0,1
3117,1890,75,107,2,14,no,no,yes,307,16,,0,0,1
3118,1299,25,100,4,14,no,no,no,307,16,,0,0,0
3119,1818,33,212,4,14,yes,yes,yes,307,16,,1,1,1
3120,2295,66,424,8,15,yes,no,yes,307,16,,1,0,1
3121,2544,75,426,8,14,yes,no,yes,307,16,,1,0,1
3122,2929,66,527,16,15,yes,yes,yes,307,16,,1,1,1
3123,3149,66,527,16,17,yes,no,yes,307,16,,1,0,1
3124,2425,33,424,8,17,yes,no,yes,307,16,,1,0,1
3125,1999,66,450,4,14,no,no,yes,307,16,,0,0,1
3126,3090,100,528,16,14,yes,no,yes,307,16,,1,0,1
3127,1894,33,214,4,14,yes,yes,yes,307,16,,1,1,1
3128,1195,25,107,2,14,no,no,yes,307,16,,0,0,1
3129,2124,33,240,4,14,yes,yes,no,307,16,,1,1,0
3130,1794,33,212,4,14,yes,yes,yes,307,16,,1,1,1
3131,2690,66,528,16,14,yes,no,yes,307,16,,1,0,1
3132,2644,33,528,16,14,yes,no,yes,307,16,,1,0,1
3133,2499,66,340,4,14,no,no,no,307,16,,0,0,0
3134,1995,33,426,8,14,yes,no,yes,307,16,,1,0,1
3135,2195,100,214,4,14,no,no,yes,307,16,,0,0,1
3136,2904,66,340,8,17,yes,no,yes,307,16,,1,0,1
3137,2320,66,528,8,14,yes,no,yes,307,16,,1,0,1
3138,2219,33,340,4,14,no,no,no,307,16,,0,0,0
3139,2344,25,528,16,14,yes,no,yes,307,16,,1,0,1
3140,1744,50,107,2,14,no,no,yes,307,16,,0,0,1
3141,1939,33,212,4,14,no,no,no,307,16,,0,0,0
3142,1599,33,170,4,14,yes,no,yes,307,16,,1,0,1
3143,3099,100,527,16,15,yes,no,yes,307,16,,1,0,1
3144,1509,25,120,4,15,no,no,no,307,16,,0,0,0
3145,2690,66,528,16,15,yes,no,yes,307,16,,1,0,1
3146,1744,33,214,4,14,no,no,yes,307,16,,0,0,1
3147,3299,66,1000,16,15,yes,no,yes,307,16,,1,0,1
3148,2355,66,340,8,15,yes,no,yes,307,16,,1,0,1
3149,1589,25,212,4,14,no,no,no,307,16,,0,0,0
3150,3019,66,340,8,15,no,no,no,307,16,,0,0,0
3151,1595,66,214,4,14,no,no,yes,307,16,,0,0,1
3152,2819,66,212,4,17,no,no,no,307,16,,0,0,0
3153,1694,33,107,2,14,yes,yes,yes,307,16,,1,1,1
3154,2499,100,527,8,14,yes,no,yes,307,16,,1,0,1
3155,2090,33,426,8,14,yes,no,yes,307,16,,1,0,1
3156,1690,33,214,4,14,no,no,yes,307,16,,0,0,1
3157,3799,66,527,8,17,no,no,no,307,16,,0,0,0
3158,2195,66,426,8,14,yes,no,yes,307,16,,1,0,1
3159,1290,25,107,2,15,no,no,yes,307,16,,0,0,1
3160,2844,66,528,16,14,yes,no,yes,307,16,,1,0,1
3161,2290,100,214,4,15,no,no,yes,307,16,,0,0,1
3162,1690,66,107,2,14,no,no,yes,307,16,,0,0,1
3163,1844,50,214,4,14,no,no,yes,307,16,,0,0,1
3164,1544,25,214,4,14,no,no,yes,307,16,,0,0,1
3165,2090,33,426,8,15,yes,no,yes,307,16,,1,0,1
3166,2195,50,420,8,15,yes,no,yes,307,16,,1,0,1
3167,1739,33,120,4,14,no,no,no,307,16,,0,0,0
3168,2144,100,107,2,14,no,no,yes,307,16,,0,0,1
3169,2999,100,527,16,15,yes,no,yes,307,16,,1,0,1
3170,2044,75,107,2,14,no,no,yes,307,16,,0,0,1
3171,2845,66,540,8,17,yes,no,yes,307,16,,1,0,1
3172,2844,100,426,8,14,yes,no,yes,307,16,,1,0,1
3173,2520,75,528,8,14,yes,no,yes,307,16,,1,0,1
3174,1995,33,424,8,14,yes,no,yes,307,16,,1,0,1
3175,1825,66,425,8,15,no,no,yes,307,16,,0,0,1
3176,2929,50,340,4,17,no,no,no,307,16,,0,0,0
3177,2744,50,528,16,14,yes,no,yes,307,16,,1,0,1
3178,3399,100,1000,16,15,yes,no,yes,307,16,,1,0,1
3179,1699,33,340,4,14,no,no,yes,307,16,,0,0,1
3180,1794,50,107,2,14,yes,yes,yes,307,16,,1,1,1
3181,1795,50,420,4,14,yes,no,yes,307,16,,1,0,1
3182,2244,100,107,2,14,no,no,yes,307,16,,0,0,1
3183,1790,50,214,4,14,no,no,yes,307,16,,0,0,1
3184,2294,100,107,2,14,yes,yes,yes,307,16,,1,1,1
3185,3049,100,527,16,15,yes,no,yes,307,16,,1,0,1
3186,1594,33,340,4,15,yes,no,yes,307,16,,1,0,1
3187,1590,50,107,2,14,no,no,yes,307,16,,0,0,1
3188,2029,33,340,8,14,yes,yes,yes,307,16,,1,1,1
3189,2499,100,340,8,15,yes,no,yes,307,16,,1,0,1
3190,1495,50,107,2,14,no,no,yes,307,16,,0,0,1
3191,2090,100,107,2,15,no,no,yes,307,16,,0,0,1
3192,1795,66,214,4,14,no,no,yes,307,16,,0,0,1
3193,3304,66,420,16,17,yes,no,yes,307,16,,1,0,1
3194,2799,50,340,8,15,yes,yes,yes,307,16,,1,1,1
3195,1490,33,107,2,15,no,no,yes,307,16,,0,0,1
3196,2795,75,528,16,14,yes,no,yes,307,16,,1,0,1
3197,3239,50,340,8,17,no,no,no,307,16,,0,0,0
3198,1690,33,340,4,14,yes,yes,yes,307,16,,1,1,1
3199,1899,33,340,8,14,yes,no,yes,307,16,,1,0,1
3200,2343,66,426,8,14,yes,yes,yes,307,16,,1,1,1
3201,1744,66,107,2,14,no,no,yes,307,16,,0,0,1
3202,1999,33,340,8,15,yes,no,yes,307,16,,1,0,1
3203,1359,25,120,4,14,no,no,no,307,16,,0,0,0
3204,3659,66,424,8,17,no,no,no,307,16,,0,0,0
3205,3129,100,527,16,15,yes,yes,yes,307,16,,1,1,1
3206,1889,33,120,4,15,no,no,no,307,16,,0,0,0
3207,2359,50,340,4,14,no,no,no,307,16,,0,0,0
3208,2419,33,212,4,17,no,no,no,307,16,,0,0,0
3209,2290,66,426,8,15,yes,no,yes,307,16,,1,0,1
3210,1999,33,340,8,14,yes,no,yes,307,16,,1,0,1
3211,1890,25,426,8,15,yes,no,yes,307,16,,1,0,1
3212,2290,100,214,4,14,no,no,yes,307,16,,0,0,1
3213,1849,33,212,4,14,no,no,no,307,16,,0,0,0
3214,1844,66,107,2,14,no,no,yes,307,16,,0,0,1
3215,2494,100,214,4,14,yes,yes,yes,307,16,,1,1,1
3216,1929,25,120,4,17,no,no,no,307,16,,0,0,0
3217,3249,100,527,16,17,yes,no,yes,307,16,,1,0,1
3218,1475,33,340,4,14,no,no,yes,307,16,,0,0,1
3219,1295,33,212,4,14,no,no,yes,307,16,,0,0,1
3220,1259,25,120,4,14,no,no,no,307,16,,0,0,0
3221,1444,25,107,2,14,no,no,yes,307,16,,0,0,1
3222,2799,66,527,16,15,yes,no,yes,307,16,,1,0,1
3223,1749,33,212,4,14,no,no,no,307,16,,0,0,0
3224,1499,33,170,4,14,yes,no,yes,307,16,,1,0,1
3225,2344,50,426,8,14,yes,no,yes,307,16,,1,0,1
3226,2495,66,540,8,15,yes,no,yes,307,16,,1,0,1
3227,2590,50,528,16,15,yes,no,yes,307,16,,1,0,1
3228,1344,25,107,2,14,no,no,yes,307,16,,0,0,1
3229,1595,66,107,2,14,no,no,yes,307,16,,0,0,1
3230,1920,25,528,8,14,yes,no,yes,307,16,,1,0,1
3231,3499,100,1000,16,15,yes,no,yes,307,16,,1,0,1
3232,2595,100,426,8,14,yes,no,yes,307,16,,1,0,1
3233,1399,33,170,4,14,yes,no,yes,307,16,,1,0,1
3234,2143,33,426,8,14,yes,yes,yes,307,16,,1,1,1
3235,1395,33,214,4,14,no,no,yes,307,16,,0,0,1
3236,1595,33,214,4,14,no,no,yes,307,16,,0,0,1
3237,1690,66,107,2,15,no,no,yes,307,16,,0,0,1
3238,1795,25,426,8,14,yes,no,yes,307,16,,1,0,1
3239,2944,75,528,16,14,yes,no,yes,307,16,,1,0,1
3240,1849,33,340,4,14,no,no,no,307,16,,0,0,0
3241,1469,33,340,4,14,no,no,yes,307,16,,0,0,1
3242,1594,33,212,4,14,yes,yes,yes,307,16,,1,1,1
3243,1865,33,425,8,15,yes,no,yes,307,16,,1,0,1
3244,1395,25,214,4,14,no,no,yes,307,16,,0,0,1
3245,1290,25,107,2,14,no,no,yes,307,16,,0,0,1
3246,2644,75,426,8,14,yes,no,yes,307,16,,1,0,1
3247,1999,66,340,8,15,yes,no,yes,307,16,,1,0,1
3248,2395,33,528,16,14,yes,no,yes,307,16,,1,0,1
3249,2645,66,424,8,17,yes,no,yes,307,16,,1,0,1
3250,3349,100,527,16,17,yes,no,yes,307,16,,1,0,1
3251,2120,33,528,8,14,yes,no,yes,307,16,,1,0,1
3252,1994,50,214,4,14,yes,yes,yes,307,16,,1,1,1
3253,3044,75,528,16,14,yes,no,yes,307,16,,1,0,1
3254,1890,66,214,4,15,no,no,yes,307,16,,0,0,1
3255,1595,33,214,4,14,no,no,yes,307,16,,0,0,1
3256,1890,66,214,4,14,no,no,yes,307,16,,0,0,1
3257,1944,75,107,2,14,no,no,yes,307,16,,0,0,1
3258,2319,33,340,4,14,no,no,no,307,16,,0,0,0
3259,1995,66,425,8,15,yes,no,yes,307,16,,1,0,1
3260,1689,25,212,4,14,no,no,no,307,16,,0,0,0
3261,2609,33,212,4,17,no,no,no,307,16,,0,0,0
3262,2819,50,340,8,15,no,no,no,307,16,,0,0,0
3263,1195,25,214,4,14,no,no,yes,307,16,,0,0,1
3264,2039,33,212,4,14,no,no,no,307,16,,0,0,0
3265,2425,50,212,8,17,yes,yes,yes,307,16,,1,1,1
3266,1544,33,107,2,14,no,no,yes,307,16,,0,0,1
3267,1990,50,420,4,14,yes,yes,yes,307,16,,1,1,1
3268,2995,100,528,16,14,yes,no,yes,307,16,,1,0,1
3269,2344,100,214,4,14,no,no,yes,307,16,,0,0,1
3270,3439,66,340,8,17,no,no,no,307,16,,0,0,0
3271,1895,100,340,4,14,no,no,yes,307,16,,0,0,1
3272,2444,66,426,8,14,yes,no,yes,307,16,,1,0,1
3273,3129,66,527,8,14,no,no,no,307,16,,0,0,0
3274,1999,33,212,4,15,no,no,no,307,16,,0,0,0
3275,2249,66,212,4,14,no,no,no,307,16,,0,0,0
3276,2490,33,528,16,14,yes,no,yes,307,16,,1,0,1
3277,2899,100,527,16,15,yes,no,yes,307,16,,1,0,1
3278,2744,50,420,8,17,yes,no,yes,307,16,,1,0,1
3279,2195,25,528,16,14,yes,no,yes,307,16,,1,0,1
3280,2344,66,426,8,14,yes,no,yes,307,16,,1,0,1
3281,2294,75,214,4,14,yes,yes,yes,307,16,,1,1,1
3282,2094,66,214,4,14,yes,yes,yes,307,16,,1,1,1
3283,1495,33,340,4,14,yes,no,yes,307,16,,1,0,1
3284,2190,50,426,8,15,yes,no,yes,307,16,,1,0,1
3285,3379,66,527,8,15,no,no,no,307,16,,0,0,0
3286,2469,33,340,4,15,no,no,no,307,16,,0,0,0
3287,1645,33,340,4,14,yes,no,yes,307,16,,1,0,1
3288,2244,75,214,4,14,no,no,yes,307,16,,0,0,1
3289,2290,66,426,8,14,yes,no,yes,307,16,,1,0,1
3290,2090,100,107,2,14,no,no,yes,307,16,,0,0,1
3291,2343,66,426,8,14,yes,yes,yes,307,16,,1,1,1
3292,1644,50,107,2,14,no,no,yes,307,16,,0,0,1
3293,2220,50,528,8,14,yes,no,yes,307,16,,1,0,1
3294,2690,100,426,8,15,yes,no,yes,307,16,,1,0,1
3295,1839,25,212,4,15,no,no,no,307,16,,0,0,0
3296,1990,100,340,4,15,no,no,yes,307,16,,0,0,1
3297,1490,33,107,2,14,no,no,yes,307,16,,0,0,1
3298,2544,33,528,16,14,yes,no,yes,307,16,,1,0,1
3299,2509,50,340,4,15,no,no,no,307,16,,0,0,0
3300,2144,75,214,4,14,no,no,yes,307,16,,0,0,1
3301,2095,50,426,8,14,yes,no,yes,307,16,,1,0,1
3302,1695,50,214,4,14,no,no,yes,307,16,,0,0,1
3303,3144,100,528,16,14,yes,no,yes,307,16,,1,0,1
3304,1490,25,214,4,15,no,no,yes,307,16,,0,0,1
3305,1499,33,170,4,15,yes,no,yes,307,16,,1,0,1
3306,2099,33,340,8,14,yes,no,yes,307,16,,1,0,1
3307,1595,66,340,4,14,no,no,yes,307,16,,0,0,1
3308,1644,25,214,4,14,no,no,yes,307,16,,0,0,1
3309,1995,33,426,8,14,yes,no,yes,307,16,,1,0,1
3310,2769,66,340,8,14,no,no,no,307,16,,0,0,0
3311,2669,50,340,8,14,no,no,no,307,16,,0,0,0
3312,2744,100,426,8,14,yes,no,yes,307,16,,1,0,1
3313,1490,25,214,4,14,no,no,yes,307,16,,0,0,1
3314,2889,33,340,4,17,no,no,no,307,16,,0,0,0
3315,1925,33,212,4,17,no,no,yes,307,16,,0,0,1
3316,2444,25,528,16,14,yes,no,yes,307,16,,1,0,1
3317,2195,66,426,8,14,yes,no,yes,307,16,,1,0,1
3318,2775,66,420,16,15,yes,no,yes,307,16,,1,0,1
3319,2499,66,528,16,15,yes,no,yes,307,16,,1,0,1
3320,2199,50,450,8,15,no,no,yes,307,16,,0,0,1
3321,1399,33,270,4,14,no,no,yes,307,16,,0,0,1
3322,2290,25,528,16,15,yes,no,yes,307,16,,1,0,1
3323,2490,75,426,8,15,yes,no,yes,307,16,,1,0,1
3324,2899,66,527,16,15,yes,no,yes,307,16,,1,0,1
3325,2090,75,214,4,15,no,no,yes,307,16,,0,0,1
3326,1499,50,340,4,14,no,no,yes,307,16,,0,0,1
3327,2695,66,528,8,15,yes,no,yes,307,16,,1,0,1
3328,1690,66,340,4,15,no,no,yes,307,16,,0,0,1
3329,2390,50,420,8,15,yes,yes,yes,307,16,,1,1,1
3330,2399,100,340,8,14,yes,no,yes,307,16,,1,0,1
3331,1590,50,107,2,15,no,no,yes,307,16,,0,0,1
3332,2244,33,426,8,14,yes,no,yes,307,16,,1,0,1
3333,2744,66,528,16,14,yes,no,yes,307,16,,1,0,1
3334,2190,50,426,8,14,yes,no,yes,307,16,,1,0,1
3335,2065,100,340,4,14,yes,no,yes,307,16,,1,0,1
3336,1495,33,212,4,14,no,no,yes,307,16,,0,0,1
3337,2529,100,340,8,14,yes,yes,yes,307,16,,1,1,1
3338,1690,33,214,4,15,no,no,yes,307,16,,0,0,1
3339,2569,50,340,8,14,no,no,no,307,16,,0,0,0
3340,3239,66,424,8,15,no,no,no,307,16,,0,0,0
3341,2044,66,214,4,14,no,no,yes,307,16,,0,0,1
3342,1299,33,340,4,14,no,no,yes,307,16,,0,0,1
3343,2199,50,425,8,15,yes,no,yes,307,16,,1,0,1
3344,1495,50,214,4,14,no,no,yes,307,16,,0,0,1
3345,2775,66,530,16,17,no,no,yes,307,16,,0,0,1
3346,2444,100,214,4,14,no,no,yes,307,16,,0,0,1
3347,1894,66,107,2,14,yes,yes,yes,307,16,,1,1,1
3348,2890,75,528,16,14,yes,no,yes,307,16,,1,0,1
3349,1795,66,340,8,14,no,no,yes,307,16,,0,0,1
3350,2644,50,528,16,14,yes,no,yes,307,16,,1,0,1
3351,1725,33,212,4,17,no,no,yes,307,16,,0,0,1
3352,1795,75,107,2,14,no,no,yes,307,16,,0,0,1
3353,3244,100,528,16,14,yes,no,yes,307,16,,1,0,1
3354,2395,75,426,8,14,yes,no,yes,307,16,,1,0,1
3355,2259,25,212,4,17,no,no,no,307,16,,0,0,0
3356,2599,66,450,8,15,yes,no,yes,307,16,,1,0,1
3357,1695,50,340,8,14,no,no,yes,307,16,,0,0,1
3358,3029,100,527,16,15,yes,yes,yes,307,16,,1,1,1
3359,1639,33,120,4,14,no,no,no,307,16,,0,0,0
3360,1694,25,214,4,14,yes,yes,yes,307,16,,1,1,1
3361,2499,66,528,8,15,yes,no,yes,307,16,,1,0,1
3362,1559,33,212,4,14,no,no,yes,307,16,,0,0,1
3363,2590,50,528,16,14,yes,no,yes,307,16,,1,0,1
3364,2720,100,528,8,14,yes,no,yes,307,16,,1,0,1
3365,1570,33,340,4,15,no,no,yes,307,16,,0,0,1
3366,2743,100,426,8,14,yes,yes,yes,307,16,,1,1,1
3367,2189,33,212,4,15,no,no,no,307,16,,0,0,0
3368,2090,75,214,4,14,no,no,yes,307,16,,0,0,1
3369,1944,25,426,8,14,yes,no,yes,307,16,,1,0,1
3370,1529,33,170,4,14,yes,yes,yes,307,16,,1,1,1
3371,2494,25,528,16,14,yes,yes,yes,307,16,,1,1,1
3372,2499,100,340,8,14,yes,no,yes,307,16,,1,0,1
3373,2595,66,530,16,15,yes,no,yes,307,16,,1,0,1
3374,1558,33,212,4,14,yes,yes,yes,307,16,,1,1,1
3375,1395,25,340,8,14,no,no,yes,307,16,,0,0,1
3376,1625,33,240,4,14,no,no,no,307,16,,0,0,0
3377,2309,33,120,4,17,no,no,no,307,16,,0,0,0
3378,1695,33,425,8,15,no,no,yes,307,16,,0,0,1
3379,1844,33,214,4,14,no,no,yes,307,16,,0,0,1
3380,2425,66,530,16,15,no,no,yes,307,16,,0,0,1
3381,2550,66,340,8,15,yes,yes,yes,307,16,,1,1,1
3382,1995,50,212,8,14,yes,yes,yes,307,16,,1,1,1
3383,1765,66,340,4,14,yes,no,yes,307,16,,1,0,1
3384,1890,75,107,2,15,no,no,yes,307,16,,0,0,1
3385,1595,33,340,8,14,no,no,yes,307,16,,0,0,1
3386,1995,100,107,2,14,no,no,yes,307,16,,0,0,1
3387,2949,100,527,16,15,yes,no,yes,307,16,,1,0,1
3388,1494,25,107,2,14,yes,yes,yes,307,16,,1,1,1
3389,2490,75,426,8,14,yes,no,yes,307,16,,1,0,1
3390,1894,50,420,4,15,yes,no,yes,307,16,,1,0,1
3391,2495,50,528,16,14,yes,no,yes,307,16,,1,0,1
3392,2149,66,212,4,14,no,no,no,307,16,,0,0,0
3393,2244,50,426,8,14,yes,no,yes,307,16,,1,0,1
3394,3229,66,527,8,14,no,no,no,307,16,,0,0,0
3395,2490,33,528,16,15,yes,no,yes,307,16,,1,0,1
3396,2425,100,425,8,15,yes,no,yes,307,16,,1,0,1
3397,1890,25,426,8,14,yes,no,yes,307,16,,1,0,1
3398,2044,25,426,8,14,yes,no,yes,307,16,,1,0,1
3399,2290,25,528,16,14,yes,no,yes,307,16,,1,0,1
3400,1790,50,214,4,15,no,no,yes,307,16,,0,0,1
3401,3397,66,450,16,15,yes,yes,yes,307,16,,1,1,1
3402,2595,66,528,16,14,yes,no,yes,307,16,,1,0,1
3403,2259,50,340,4,14,no,no,no,307,16,,0,0,0
3404,2075,66,425,8,15,yes,no,yes,307,16,,1,0,1
3405,1195,25,107,2,14,no,no,yes,339,17,,0,0,1
3406,2999,100,527,16,15,yes,no,yes,339,17,,1,0,1
3407,1795,25,426,8,14,yes,no,yes,339,17,,1,0,1
3408,1599,33,210,4,14,yes,no,yes,339,17,,1,0,1
3409,1644,25,214,4,14,no,no,yes,339,17,,0,0,1
3410,1639,33,120,4,14,no,no,no,339,17,,0,0,0
3411,2690,100,426,8,14,yes,no,yes,339,17,,1,0,1
3412,1644,50,107,2,14,no,no,yes,339,17,,0,0,1
3413,2694,75,426,8,14,yes,yes,yes,339,17,,1,1,1
3414,1690,66,107,2,15,no,no,yes,339,17,,0,0,1
3415,1465,66,210,4,14,no,no,yes,339,17,,0,0,1
3416,1790,50,214,4,14,no,no,yes,339,17,,0,0,1
3417,3129,66,527,8,14,no,no,no,339,17,,0,0,0
3418,1690,33,340,4,14,yes,yes,yes,339,17,,1,1,1
3419,2195,25,528,16,14,yes,no,yes,339,17,,1,0,1
3420,2344,66,426,8,14,yes,no,yes,339,17,,1,0,1
3421,1999,33,420,8,14,yes,no,yes,339,17,,1,0,1
3422,1995,33,340,8,15,yes,no,yes,339,17,,1,0,1
3423,2299,100,452,8,15,yes,no,yes,339,17,,1,0,1
3424,3244,100,528,16,14,yes,no,yes,339,17,,1,0,1
3425,2249,100,420,8,14,yes,no,yes,339,17,,1,0,1
3426,1995,33,540,8,14,yes,no,yes,339,17,,1,0,1
3427,2499,66,340,4,14,no,no,no,339,17,,0,0,0
3428,2625,66,530,8,17,yes,no,yes,339,17,,1,0,1
3429,2095,50,426,8,14,yes,no,yes,339,17,,1,0,1
3430,1795,75,107,2,14,no,no,yes,339,17,,0,0,1
3431,1799,66,212,4,14,no,no,yes,339,17,,0,0,1
3432,1844,66,107,2,14,no,no,yes,339,17,,0,0,1
3433,2365,66,540,8,15,yes,no,yes,339,17,,1,0,1
3434,1689,25,212,4,14,no,no,no,339,17,,0,0,0
3435,1995,66,340,8,14,yes,yes,yes,339,17,,1,1,1
3436,2044,75,107,2,14,no,no,yes,339,17,,0,0,1
3437,1999,33,212,4,15,no,no,no,339,17,,0,0,0
3438,1795,66,340,8,14,no,no,yes,339,17,,0,0,1
3439,2394,50,426,8,14,yes,yes,yes,339,17,,1,1,1
3440,1295,33,340,4,14,no,no,yes,339,17,,0,0,1
3441,2609,33,212,4,17,no,no,no,339,17,,0,0,0
3442,1944,66,214,4,14,no,no,yes,339,17,,0,0,1
3443,1890,25,426,8,15,yes,no,yes,339,17,,1,0,1
3444,2469,33,340,4,15,no,no,no,339,17,,0,0,0
3445,2144,75,214,4,14,no,no,yes,339,17,,0,0,1
3446,1495,50,107,2,14,no,no,yes,339,17,,0,0,1
3447,1644,33,107,2,14,no,no,yes,339,17,,0,0,1
3448,2669,50,340,8,14,no,no,no,339,17,,0,0,0
3449,1899,50,340,8,15,yes,no,yes,339,17,,1,0,1
3450,2090,33,528,8,14,yes,no,yes,339,17,,1,0,1
3451,1879,33,340,8,15,yes,no,yes,339,17,,1,0,1
3452,2429,100,420,8,15,yes,no,yes,339,17,,1,0,1
3453,1695,50,340,8,14,no,no,yes,339,17,,0,0,1
3454,2995,100,528,16,14,yes,no,yes,339,17,,1,0,1
3455,2265,100,340,8,15,no,no,yes,339,17,,0,0,1
3456,1559,33,212,4,14,no,no,yes,339,17,,0,0,1
3457,1495,33,340,4,14,yes,no,yes,339,17,,1,0,1
3458,1589,25,212,4,14,no,no,no,339,17,,0,0,0
3459,2259,50,340,4,14,no,no,no,339,17,,0,0,0
3460,2215,100,425,8,15,no,no,yes,339,17,,0,0,1
3461,1795,100,210,4,14,no,no,yes,339,17,,0,0,1
3462,1849,33,212,4,14,no,no,no,339,17,,0,0,0
3463,2190,50,426,8,14,yes,no,yes,339,17,,1,0,1
3464,1794,33,340,4,14,yes,yes,yes,339,17,,1,1,1
3465,1690,33,214,4,14,no,no,yes,339,17,,0,0,1
3466,1844,50,214,4,14,no,no,yes,339,17,,0,0,1
3467,2090,75,214,4,15,no,no,yes,339,17,,0,0,1
3468,2344,100,214,4,14,no,no,yes,339,17,,0,0,1
3469,1260,33,210,4,15,no,no,yes,339,17,,0,0,1
3470,2144,100,107,2,14,no,no,yes,339,17,,0,0,1
3471,2199,100,340,8,14,no,no,yes,339,17,,0,0,1
3472,2029,33,420,8,14,yes,yes,yes,339,17,,1,1,1
3473,2509,50,340,4,15,no,no,no,339,17,,0,0,0
3474,1490,25,214,4,15,no,no,yes,339,17,,0,0,1
3475,2065,66,540,8,15,no,no,yes,339,17,,0,0,1
3476,1899,33,420,8,14,yes,no,yes,339,17,,1,0,1
3477,1495,33,340,4,14,no,no,yes,339,17,,0,0,1
3478,1890,25,426,8,14,yes,no,yes,339,17,,1,0,1
3479,2215,66,425,8,15,yes,yes,yes,339,17,,1,1,1
3480,2090,100,107,2,14,no,no,yes,339,17,,0,0,1
3481,2299,100,425,8,14,no,no,yes,339,17,,0,0,1
